2.319000000000000128e+01,8.029999999999999361e+00
2.191000000000000014e+01,8.945000000000000284e+00
2.314000000000000057e+01,9.057000000000000384e+00
1.694000000000000128e+01,9.035999999999999588e+00
1.508000000000000007e+01,9.051999999999999602e+00
1.592300000000000004e+01,9.061999999999999389e+00
2.195299999999999940e+01,9.916999999999999815e+00
2.321699999999999875e+01,1.003100000000000058e+01
1.506600000000000072e+01,1.002599999999999980e+01
1.797500000000000142e+01,1.002299999999999969e+01
1.399699999999999989e+01,1.002899999999999991e+01
1.306700000000000017e+01,1.003200000000000003e+01
1.890500000000000114e+01,1.001399999999999935e+01
1.697800000000000153e+01,1.003200000000000003e+01
1.603500000000000014e+01,1.004199999999999982e+01
2.006400000000000006e+01,1.002899999999999991e+01
1.898799999999999955e+01,1.088199999999999967e+01
2.189399999999999835e+01,1.088199999999999967e+01
1.090000000000000036e+01,1.096599999999999930e+01
2.097800000000000153e+01,1.096000000000000085e+01
2.002599999999999980e+01,1.098099999999999987e+01
2.314399999999999835e+01,1.100699999999999967e+01
9.878000000000000114e+00,1.102500000000000036e+01
1.796099999999999852e+01,1.099699999999999989e+01
1.209699999999999953e+01,1.102999999999999936e+01
1.694500000000000028e+01,1.101299999999999990e+01
1.298799999999999955e+01,1.101999999999999957e+01
1.404899999999999949e+01,1.101999999999999957e+01
1.497000000000000064e+01,1.103899999999999970e+01
1.599600000000000044e+01,1.102899999999999991e+01
2.190200000000000102e+01,1.187599999999999945e+01
1.081900000000000084e+01,1.190600000000000058e+01
2.012699999999999889e+01,1.194899999999999984e+01
1.894800000000000040e+01,1.198199999999999932e+01
9.917999999999999261e+00,1.198000000000000043e+01
1.209999999999999964e+01,1.202699999999999925e+01
1.400799999999999912e+01,1.200500000000000078e+01
1.305100000000000016e+01,1.200099999999999945e+01
9.025999999999999801e+00,1.200000000000000000e+01
1.796600000000000108e+01,1.199699999999999989e+01
1.503400000000000070e+01,1.200900000000000034e+01
2.095899999999999963e+01,1.200399999999999956e+01
1.699399999999999977e+01,1.201500000000000057e+01
2.319800000000000040e+01,1.204100000000000037e+01
2.191600000000000037e+01,1.289499999999999957e+01
1.089400000000000013e+01,1.291300000000000026e+01
2.006099999999999994e+01,1.295299999999999940e+01
1.791499999999999915e+01,1.295100000000000051e+01
2.097899999999999920e+01,1.295599999999999952e+01
9.041000000000000369e+00,1.295700000000000074e+01
1.898900000000000077e+01,1.297499999999999964e+01
2.319099999999999895e+01,1.300600000000000023e+01
5.921000000000000263e+00,1.299099999999999966e+01
1.700199999999999889e+01,1.298000000000000043e+01
1.211100000000000065e+01,1.301699999999999946e+01
9.872999999999999332e+00,1.298900000000000077e+01
1.400799999999999912e+01,1.299200000000000088e+01
6.943999999999999950e+00,1.300300000000000011e+01
7.852999999999999758e+00,1.299300000000000033e+01
1.302800000000000047e+01,1.300600000000000023e+01
1.598199999999999932e+01,1.300699999999999967e+01
2.404899999999999949e+01,1.300699999999999967e+01
1.497400000000000020e+01,1.301099999999999923e+01
2.193499999999999872e+01,1.391499999999999915e+01
1.083200000000000074e+01,1.396499999999999986e+01
6.929999999999999716e+00,1.398799999999999955e+01
2.410399999999999920e+01,1.398499999999999943e+01
2.315800000000000125e+01,1.401099999999999923e+01
2.095700000000000074e+01,1.400000000000000000e+01
2.012800000000000011e+01,1.400399999999999956e+01
7.918999999999999595e+00,1.402699999999999925e+01
9.022999999999999687e+00,1.401999999999999957e+01
9.925000000000000711e+00,1.402999999999999936e+01
1.899099999999999966e+01,1.406199999999999939e+01
1.699399999999999977e+01,1.404800000000000004e+01
1.209500000000000064e+01,1.406900000000000084e+01
1.600700000000000145e+01,1.405100000000000016e+01
1.495599999999999952e+01,1.406300000000000061e+01
1.791700000000000159e+01,1.406700000000000017e+01
1.404100000000000037e+01,1.407799999999999940e+01
1.307099999999999973e+01,1.409299999999999997e+01
2.195799999999999841e+01,1.485100000000000087e+01
1.086200000000000010e+01,1.489199999999999946e+01
2.091600000000000037e+01,1.496299999999999919e+01
7.878999999999999559e+00,1.497799999999999976e+01
9.063000000000000611e+00,1.497600000000000087e+01
1.797700000000000031e+01,1.497300000000000075e+01
6.958999999999999631e+00,1.497400000000000020e+01
1.693400000000000105e+01,1.497700000000000031e+01
9.913999999999999702e+00,1.498900000000000077e+01
1.211100000000000065e+01,1.502599999999999980e+01
1.599799999999999933e+01,1.499799999999999933e+01
