1.889000000000000057e+01,8.958000000000000185e+00
1.790200000000000102e+01,8.961999999999999744e+00
1.302899999999999991e+01,9.007999999999999119e+00
1.682400000000000162e+01,8.994999999999999218e+00
1.394800000000000040e+01,9.022000000000000242e+00
1.595500000000000007e+01,9.009000000000000341e+00
1.208300000000000018e+01,9.045999999999999375e+00
1.487500000000000000e+01,9.054999999999999716e+00
2.189600000000000080e+01,9.877000000000000668e+00
2.085500000000000043e+01,9.923999999999999488e+00
1.995799999999999841e+01,9.955999999999999517e+00
1.789399999999999835e+01,9.980000000000000426e+00
2.311499999999999844e+01,1.000399999999999956e+01
1.396599999999999930e+01,1.000000000000000000e+01
1.889000000000000057e+01,9.980000000000000426e+00
1.689300000000000068e+01,9.996000000000000441e+00
1.598900000000000077e+01,1.000399999999999956e+01
1.488100000000000023e+01,1.001200000000000045e+01
2.189600000000000080e+01,1.086700000000000088e+01
2.087300000000000111e+01,1.093099999999999916e+01
1.893499999999999872e+01,1.095100000000000051e+01
2.406500000000000128e+01,1.095599999999999952e+01
1.993499999999999872e+01,1.097899999999999920e+01
1.789399999999999835e+01,1.096199999999999974e+01
1.198199999999999932e+01,1.100099999999999945e+01
1.290600000000000058e+01,1.098300000000000054e+01
1.592399999999999949e+01,1.098300000000000054e+01
2.307100000000000151e+01,1.101099999999999923e+01
1.486700000000000088e+01,1.099399999999999977e+01
1.688200000000000145e+01,1.099200000000000088e+01
1.401699999999999946e+01,1.099399999999999977e+01
2.184600000000000009e+01,1.185800000000000054e+01
2.090899999999999892e+01,1.191499999999999915e+01
1.899299999999999855e+01,1.195299999999999940e+01
2.997100000000000009e+01,1.194800000000000040e+01
1.295599999999999952e+01,1.196199999999999974e+01
1.689999999999999858e+01,1.196400000000000041e+01
1.787000000000000099e+01,1.196400000000000041e+01
2.596600000000000108e+01,1.196799999999999997e+01
1.392999999999999972e+01,1.197899999999999920e+01
2.311199999999999832e+01,1.197899999999999920e+01
1.594500000000000028e+01,1.198499999999999943e+01
2.501099999999999923e+01,1.197499999999999964e+01
1.201299999999999990e+01,1.203500000000000014e+01
1.493900000000000006e+01,1.200999999999999979e+01
2.403800000000000026e+01,1.199499999999999922e+01
2.187800000000000011e+01,1.286400000000000077e+01
2.089699999999999847e+01,1.291200000000000081e+01
