1.790700000000000003e+01,4.966999999999999638e+00
1.896499999999999986e+01,5.003000000000000114e+00
1.895400000000000063e+01,5.995000000000000107e+00
1.784600000000000009e+01,5.993000000000000327e+00
2.001599999999999824e+01,6.019000000000000128e+00
2.088899999999999935e+01,6.956000000000000405e+00
2.006200000000000117e+01,6.974000000000000199e+00
1.698000000000000043e+01,6.988999999999999879e+00
1.791799999999999926e+01,6.990999999999999659e+00
1.887699999999999889e+01,6.983999999999999986e+00
2.184700000000000131e+01,7.895999999999999908e+00
2.090099999999999980e+01,7.964999999999999858e+00
2.311799999999999855e+01,7.985000000000000320e+00
1.997400000000000020e+01,7.988000000000000433e+00
1.790399999999999991e+01,8.003000000000000114e+00
1.894800000000000040e+01,8.031000000000000583e+00
1.675300000000000011e+01,8.019999999999999574e+00
2.184900000000000020e+01,8.887000000000000455e+00
2.093599999999999994e+01,8.944000000000000838e+00
1.792800000000000082e+01,8.983999999999999986e+00
2.309700000000000131e+01,9.010999999999999233e+00
2.407600000000000051e+01,8.990999999999999659e+00
1.893900000000000006e+01,9.000000000000000000e+00
1.992500000000000071e+01,8.992000000000000881e+00
1.490099999999999980e+01,9.039999999999999147e+00
1.597100000000000009e+01,9.013999999999999346e+00
1.678300000000000125e+01,9.018000000000000682e+00
2.189199999999999946e+01,9.869999999999999218e+00
2.080600000000000094e+01,9.928000000000000824e+00
2.493100000000000094e+01,9.980999999999999872e+00
2.315200000000000102e+01,1.000000000000000000e+01
1.792200000000000060e+01,9.987000000000000099e+00
2.005000000000000071e+01,9.970000000000000639e+00
1.396100000000000030e+01,1.001099999999999923e+01
2.408500000000000085e+01,9.990000000000000213e+00
1.882400000000000162e+01,9.984999999999999432e+00
1.602899999999999991e+01,1.001200000000000045e+01
1.690899999999999892e+01,1.001699999999999946e+01
1.490700000000000003e+01,1.004599999999999937e+01
2.185999999999999943e+01,1.087400000000000055e+01
2.303900000000000148e+01,1.098000000000000043e+01
2.087000000000000099e+01,1.095199999999999996e+01
2.405699999999999861e+01,1.096700000000000053e+01
2.000300000000000011e+01,1.097199999999999953e+01
2.594900000000000162e+01,1.098499999999999943e+01
2.491700000000000159e+01,1.097700000000000031e+01
1.789699999999999847e+01,1.098799999999999955e+01
1.688899999999999935e+01,1.100200000000000067e+01
1.494699999999999918e+01,1.102599999999999980e+01
1.889900000000000091e+01,1.101600000000000001e+01
1.389400000000000013e+01,1.101999999999999957e+01
1.593599999999999994e+01,1.102599999999999980e+01
2.184199999999999875e+01,1.185200000000000031e+01
2.092599999999999838e+01,1.191099999999999959e+01
2.403800000000000026e+01,1.193299999999999983e+01
1.995100000000000051e+01,1.194100000000000072e+01
2.700199999999999889e+01,1.194500000000000028e+01
1.894800000000000040e+01,1.194800000000000040e+01
2.306200000000000117e+01,1.197400000000000020e+01
1.792000000000000171e+01,1.196499999999999986e+01
1.393599999999999994e+01,1.197600000000000087e+01
1.495500000000000007e+01,1.198000000000000043e+01
1.298700000000000010e+01,1.197600000000000087e+01
1.690500000000000114e+01,1.197700000000000031e+01
2.495899999999999963e+01,1.197199999999999953e+01
1.593399999999999928e+01,1.199000000000000021e+01
2.596099999999999852e+01,1.198300000000000054e+01
2.186799999999999855e+01,1.287599999999999945e+01
2.089000000000000057e+01,1.293200000000000038e+01
2.001399999999999935e+01,1.294699999999999918e+01
2.307199999999999918e+01,1.297300000000000075e+01
1.200500000000000078e+01,1.298199999999999932e+01
1.888599999999999923e+01,1.296400000000000041e+01
2.405999999999999872e+01,1.294599999999999973e+01
1.303599999999999959e+01,1.296199999999999974e+01
2.701300000000000168e+01,1.296000000000000085e+01
2.598799999999999955e+01,1.297100000000000009e+01
1.495599999999999952e+01,1.298600000000000065e+01
1.596199999999999974e+01,1.298399999999999999e+01
2.492999999999999972e+01,1.297000000000000064e+01
1.685399999999999920e+01,1.300099999999999945e+01
1.390300000000000047e+01,1.300600000000000023e+01
2.181700000000000017e+01,1.386500000000000021e+01
2.092699999999999960e+01,1.392399999999999949e+01
2.596600000000000108e+01,1.395299999999999940e+01
1.202100000000000080e+01,1.398199999999999932e+01
1.303500000000000014e+01,1.395599999999999952e+01
1.896099999999999852e+01,1.395899999999999963e+01
1.996199999999999974e+01,1.395899999999999963e+01
2.303999999999999915e+01,1.397499999999999964e+01
2.405699999999999861e+01,1.396299999999999919e+01
1.786499999999999844e+01,1.395899999999999963e+01
2.797299999999999898e+01,1.397100000000000009e+01
2.496699999999999875e+01,1.395599999999999952e+01
2.698199999999999932e+01,1.397700000000000031e+01
1.389400000000000013e+01,1.398199999999999932e+01
1.495899999999999963e+01,1.398700000000000010e+01
1.687399999999999878e+01,1.401299999999999990e+01
1.597600000000000087e+01,1.403700000000000081e+01
2.184400000000000119e+01,1.483500000000000085e+01
2.089600000000000080e+01,1.489400000000000013e+01
1.999599999999999866e+01,1.491799999999999926e+01
1.206199999999999939e+01,1.496400000000000041e+01
1.890899999999999892e+01,1.495199999999999996e+01
2.304899999999999949e+01,1.496799999999999997e+01
2.406599999999999895e+01,1.494200000000000017e+01
2.498499999999999943e+01,1.495100000000000051e+01
2.594999999999999929e+01,1.495400000000000063e+01
1.300600000000000023e+01,1.496400000000000041e+01
1.689300000000000068e+01,1.496599999999999930e+01
1.792899999999999849e+01,1.495100000000000051e+01
1.394100000000000072e+01,1.497799999999999976e+01
2.699899999999999878e+01,1.496599999999999930e+01
1.594699999999999918e+01,1.498499999999999943e+01
2.786499999999999844e+01,1.497100000000000009e+01
1.082099999999999973e+01,1.585500000000000043e+01
2.190800000000000125e+01,1.585699999999999932e+01
2.306500000000000128e+01,1.594400000000000084e+01
2.700400000000000134e+01,1.593099999999999916e+01
2.895599999999999952e+01,1.592600000000000016e+01
2.404299999999999926e+01,1.593599999999999994e+01
2.794000000000000128e+01,1.592900000000000027e+01
2.086899999999999977e+01,1.594100000000000072e+01
9.810000000000000497e+00,1.593900000000000006e+01
2.501800000000000068e+01,1.594100000000000072e+01
1.998499999999999943e+01,1.595700000000000074e+01
1.892899999999999849e+01,1.597000000000000064e+01
1.386599999999999966e+01,1.596199999999999974e+01
1.198700000000000010e+01,1.598499999999999943e+01
1.306799999999999962e+01,1.596700000000000053e+01
1.497899999999999920e+01,1.597799999999999976e+01
1.590900000000000070e+01,1.598099999999999987e+01
1.692500000000000071e+01,1.600199999999999889e+01
2.593400000000000105e+01,1.602299999999999969e+01
1.784600000000000009e+01,1.611299999999999955e+01
1.082499999999999929e+01,1.683200000000000074e+01
2.184900000000000020e+01,1.684900000000000020e+01
9.852000000000000313e+00,1.692800000000000082e+01
