1.306400000000000006e+01,6.086000000000000298e+00
1.211599999999999966e+01,7.014999999999999680e+00
1.394500000000000028e+01,6.998999999999999666e+00
1.298700000000000010e+01,7.011000000000000121e+00
1.501099999999999923e+01,7.983999999999999986e+00
1.205000000000000071e+01,8.018000000000000682e+00
1.304800000000000004e+01,7.991999999999999993e+00
1.391699999999999982e+01,7.990000000000000213e+00
1.797899999999999920e+01,8.976000000000000867e+00
1.208699999999999974e+01,9.010999999999999233e+00
1.303500000000000014e+01,8.987999999999999545e+00
1.896000000000000085e+01,8.987999999999999545e+00
1.400600000000000023e+01,8.990999999999999659e+00
1.695899999999999963e+01,8.987000000000000099e+00
1.502599999999999980e+01,9.034000000000000696e+00
1.589100000000000001e+01,9.021000000000000796e+00
1.083200000000000074e+01,9.842000000000000526e+00
2.001699999999999946e+01,9.935000000000000497e+00
1.888100000000000023e+01,9.944000000000000838e+00
1.398900000000000077e+01,9.976000000000000867e+00
1.794699999999999918e+01,9.973000000000000753e+00
1.305000000000000071e+01,9.980999999999999872e+00
1.208699999999999974e+01,9.968999999999999417e+00
1.708299999999999841e+01,9.984999999999999432e+00
1.593200000000000038e+01,9.990999999999999659e+00
1.502299999999999969e+01,9.994999999999999218e+00
1.083900000000000041e+01,1.082499999999999929e+01
2.190099999999999980e+01,1.086500000000000021e+01
1.205199999999999960e+01,1.096499999999999986e+01
1.796099999999999852e+01,1.095199999999999996e+01
2.097800000000000153e+01,1.094299999999999962e+01
2.002199999999999847e+01,1.095599999999999952e+01
1.695299999999999940e+01,1.096100000000000030e+01
1.499000000000000021e+01,1.096899999999999942e+01
1.593800000000000061e+01,1.097300000000000075e+01
1.302299999999999969e+01,1.097100000000000009e+01
1.394400000000000084e+01,1.097100000000000009e+01
1.896300000000000097e+01,1.098300000000000054e+01
1.077100000000000080e+01,1.182799999999999940e+01
2.191900000000000048e+01,1.183099999999999952e+01
9.929999999999999716e+00,1.189700000000000024e+01
1.207600000000000051e+01,1.194599999999999973e+01
2.005699999999999861e+01,1.190700000000000003e+01
1.400699999999999967e+01,1.192900000000000027e+01
1.801599999999999824e+01,1.191399999999999970e+01
2.092399999999999949e+01,1.192999999999999972e+01
1.501299999999999990e+01,1.194599999999999973e+01
1.294699999999999918e+01,1.194400000000000084e+01
1.897700000000000031e+01,1.193999999999999950e+01
1.692000000000000171e+01,1.195899999999999963e+01
1.598499999999999943e+01,1.195899999999999963e+01
2.317299999999999827e+01,1.199399999999999977e+01
1.082499999999999929e+01,1.281900000000000084e+01
2.194800000000000040e+01,1.282900000000000063e+01
9.839999999999999858e+00,1.290499999999999936e+01
1.794999999999999929e+01,1.291399999999999970e+01
1.203299999999999947e+01,1.295299999999999940e+01
1.700300000000000011e+01,1.292999999999999972e+01
2.096799999999999997e+01,1.292300000000000004e+01
1.398900000000000077e+01,1.292900000000000027e+01
1.305599999999999916e+01,1.295100000000000051e+01
1.596700000000000053e+01,1.293999999999999950e+01
1.494999999999999929e+01,1.294699999999999918e+01
1.895799999999999841e+01,1.295199999999999996e+01
2.005799999999999983e+01,1.295800000000000018e+01
2.316300000000000026e+01,1.299099999999999966e+01
2.404700000000000060e+01,1.298000000000000043e+01
1.085599999999999987e+01,1.381600000000000072e+01
2.193599999999999994e+01,1.383600000000000030e+01
2.001899999999999835e+01,1.392699999999999960e+01
2.404799999999999827e+01,1.391799999999999926e+01
9.868999999999999773e+00,1.392500000000000071e+01
2.318599999999999994e+01,1.395400000000000063e+01
1.207900000000000063e+01,1.397499999999999964e+01
2.100199999999999889e+01,1.395700000000000074e+01
1.405599999999999916e+01,1.398300000000000054e+01
1.898600000000000065e+01,1.395599999999999952e+01
1.297700000000000031e+01,1.398399999999999999e+01
1.598799999999999955e+01,1.399099999999999966e+01
1.794600000000000151e+01,1.398700000000000010e+01
8.961000000000000298e+00,1.399900000000000055e+01
1.493299999999999983e+01,1.401399999999999935e+01
1.696799999999999997e+01,1.401800000000000068e+01
1.080400000000000027e+01,1.481199999999999939e+01
2.192899999999999849e+01,1.481499999999999950e+01
9.900000000000000355e+00,1.490099999999999980e+01
1.397400000000000020e+01,1.491999999999999993e+01
1.207300000000000040e+01,1.494299999999999962e+01
8.986000000000000654e+00,1.492399999999999949e+01
1.903699999999999903e+01,1.493900000000000006e+01
1.300900000000000034e+01,1.493900000000000006e+01
2.002599999999999980e+01,1.493900000000000006e+01
2.096199999999999974e+01,1.493699999999999939e+01
1.503200000000000003e+01,1.495400000000000063e+01
1.789799999999999969e+01,1.496100000000000030e+01
2.314699999999999847e+01,1.498900000000000077e+01
2.406500000000000128e+01,1.496000000000000085e+01
2.508800000000000097e+01,1.497000000000000064e+01
1.698100000000000165e+01,1.497700000000000031e+01
1.596100000000000030e+01,1.500200000000000067e+01
1.081300000000000061e+01,1.581300000000000061e+01
2.193299999999999983e+01,1.583200000000000074e+01
9.023999999999999133e+00,1.589199999999999946e+01
9.858999999999999986e+00,1.589100000000000001e+01
1.702599999999999980e+01,1.590399999999999991e+01
2.094000000000000128e+01,1.590300000000000047e+01
2.005799999999999983e+01,1.590499999999999936e+01
1.898600000000000065e+01,1.592200000000000060e+01
2.406500000000000128e+01,1.591399999999999970e+01
1.208699999999999974e+01,1.593599999999999994e+01
1.790399999999999991e+01,1.592999999999999972e+01
2.315099999999999980e+01,1.595700000000000074e+01
7.838000000000000078e+00,1.594800000000000040e+01
1.300900000000000034e+01,1.592800000000000082e+01
1.396299999999999919e+01,1.593099999999999916e+01
2.512500000000000000e+01,1.594699999999999918e+01
1.588599999999999923e+01,1.593299999999999983e+01
1.502800000000000047e+01,1.594500000000000028e+01
1.080499999999999972e+01,1.679700000000000060e+01
2.191600000000000037e+01,1.686199999999999832e+01
9.916000000000000369e+00,1.690299999999999869e+01
1.702599999999999980e+01,1.693700000000000117e+01
2.006700000000000017e+01,1.693700000000000117e+01
8.903999999999999915e+00,1.694399999999999906e+01
1.206400000000000006e+01,1.696999999999999886e+01
2.092800000000000082e+01,1.694500000000000028e+01
7.875000000000000000e+00,1.696799999999999997e+01
1.305599999999999916e+01,1.696999999999999886e+01
1.502899999999999991e+01,1.696600000000000108e+01
1.393200000000000038e+01,1.698300000000000054e+01
1.898699999999999832e+01,1.698199999999999932e+01
1.790299999999999869e+01,1.698799999999999955e+01
2.403000000000000114e+01,1.698199999999999932e+01
1.593200000000000038e+01,1.699099999999999966e+01
2.318199999999999861e+01,1.702199999999999847e+01
2.516199999999999903e+01,1.700300000000000011e+01
2.195200000000000173e+01,1.776500000000000057e+01
1.081400000000000006e+01,1.781400000000000006e+01
2.088899999999999935e+01,1.784499999999999886e+01
1.705799999999999983e+01,1.788800000000000168e+01
2.006599999999999895e+01,1.787500000000000000e+01
1.205199999999999960e+01,1.792399999999999949e+01
1.785200000000000031e+01,1.790599999999999881e+01
1.299600000000000044e+01,1.793299999999999983e+01
8.993999999999999773e+00,1.792399999999999949e+01
1.401200000000000045e+01,1.792699999999999960e+01
7.871999999999999886e+00,1.792699999999999960e+01
1.597499999999999964e+01,1.793400000000000105e+01
1.494200000000000017e+01,1.793700000000000117e+01
2.416499999999999915e+01,1.794200000000000017e+01
9.881000000000000227e+00,1.794999999999999929e+01
1.891300000000000026e+01,1.794399999999999906e+01
2.316700000000000159e+01,1.796000000000000085e+01
2.518700000000000117e+01,1.795299999999999940e+01
1.082699999999999996e+01,1.887099999999999866e+01
2.200100000000000122e+01,1.887800000000000011e+01
1.691499999999999915e+01,1.890500000000000114e+01
1.601000000000000156e+01,1.889900000000000091e+01
1.206300000000000061e+01,1.893700000000000117e+01
2.000300000000000011e+01,1.890500000000000114e+01
2.088800000000000168e+01,1.891300000000000026e+01
1.799200000000000088e+01,1.890599999999999881e+01
1.392500000000000071e+01,1.892099999999999937e+01
1.500099999999999945e+01,1.891400000000000148e+01
9.836000000000000298e+00,1.892399999999999949e+01
1.893400000000000105e+01,1.893900000000000006e+01
8.964000000000000412e+00,1.895400000000000063e+01
6.857999999999999652e+00,1.895799999999999841e+01
7.895999999999999908e+00,1.897500000000000142e+01
2.418400000000000105e+01,1.898100000000000165e+01
2.316799999999999926e+01,1.899699999999999989e+01
2.505099999999999838e+01,1.901200000000000045e+01
1.082499999999999929e+01,1.985300000000000153e+01
2.198799999999999955e+01,1.991499999999999915e+01
9.023999999999999133e+00,1.991300000000000026e+01
1.697700000000000031e+01,1.991400000000000148e+01
1.798100000000000165e+01,1.992299999999999827e+01
1.204100000000000037e+01,1.995100000000000051e+01
1.305199999999999960e+01,1.994699999999999918e+01
1.595299999999999940e+01,1.994500000000000028e+01
2.007799999999999940e+01,1.994999999999999929e+01
9.826000000000000512e+00,1.995499999999999829e+01
1.893199999999999861e+01,1.995599999999999952e+01
7.850999999999999979e+00,1.997100000000000009e+01
1.494400000000000084e+01,1.997700000000000031e+01
2.090200000000000102e+01,2.000100000000000122e+01
6.820000000000000284e+00,2.000000000000000000e+01
2.317000000000000171e+01,2.003099999999999881e+01
2.416100000000000136e+01,2.005099999999999838e+01
2.503000000000000114e+01,2.006599999999999895e+01
1.082900000000000063e+01,2.083899999999999864e+01
2.190500000000000114e+01,2.085900000000000176e+01
5.783000000000000362e+00,2.087800000000000011e+01
9.891999999999999460e+00,2.092399999999999949e+01
8.993999999999999773e+00,2.091700000000000159e+01
2.005600000000000094e+01,2.092200000000000060e+01
6.913000000000000256e+00,2.092899999999999849e+01
7.865000000000000213e+00,2.092599999999999838e+01
1.307600000000000051e+01,2.093299999999999983e+01
1.204100000000000037e+01,2.094900000000000162e+01
1.596700000000000053e+01,2.093100000000000094e+01
1.794099999999999895e+01,2.093499999999999872e+01
1.892099999999999937e+01,2.094600000000000151e+01
1.697100000000000009e+01,2.094099999999999895e+01
1.394299999999999962e+01,2.095200000000000173e+01
2.098600000000000065e+01,2.094900000000000162e+01
1.497199999999999953e+01,2.096000000000000085e+01
2.316300000000000026e+01,2.099599999999999866e+01
2.410600000000000165e+01,2.098999999999999844e+01
1.083500000000000085e+01,2.181700000000000017e+01
2.193100000000000094e+01,2.192800000000000082e+01
9.843999999999999417e+00,2.194800000000000040e+01
2.314000000000000057e+01,2.197700000000000031e+01
1.792200000000000060e+01,2.196600000000000108e+01
2.412999999999999901e+01,2.196099999999999852e+01
1.694800000000000040e+01,2.197200000000000131e+01
2.099699999999999989e+01,2.197800000000000153e+01
1.602299999999999969e+01,2.198499999999999943e+01
2.002299999999999969e+01,2.199399999999999977e+01
1.905499999999999972e+01,2.199599999999999866e+01
1.491399999999999970e+01,2.201399999999999935e+01
